4.065799713134765625e-01,2.060671150684356689e-01,-8.449628204107284546e-02,-1.166584938764572144e-01
4.221673905849456787e-01,4.049013555049896240e-02,-2.100323587656021118e-01,-3.777355849742889404e-01
4.776644110679626465e-01,-7.652473449707031250e-02,-2.025737911462783813e-01,3.113349974155426025e-01
1.315058767795562744e-01,-5.501924455165863037e-02,-3.875598013401031494e-01,-4.794088006019592285e-02
-3.651956915855407715e-01,-3.780374825000762939e-01,4.351895451545715332e-01,-6.140736937522888184e-01
-5.568436980247497559e-01,-2.382670193910598755e-01,8.873292058706283569e-02,-6.371942162513732910e-01
2.969141006469726562e-01,-8.518061637878417969e-01,3.325339853763580322e-01,6.448813676834106445e-01
-7.187183499336242676e-01,-4.416475817561149597e-02,-1.338733360171318054e-02,4.940099418163299561e-01
3.658044338226318359e-01,-1.464012116193771362e-01,-1.635616719722747803e-01,7.158808708190917969e-01
2.954069674015045166e-01,-1.052085399627685547e+00,2.915453016757965088e-01,1.306432485580444336e-01
3.921900391578674316e-01,-5.144694447517395020e-01,-1.404777318239212036e-01,7.659448981285095215e-01
-2.262644469738006592e-01,2.469661086797714233e-01,-5.246133208274841309e-01,3.283433243632316589e-02
-4.814047217369079590e-01,9.448853321373462677e-03,1.808909177780151367e-01,-2.338128536939620972e-01
2.662212848663330078e-01,8.330345898866653442e-02,-2.265232205390930176e-01,3.321161270141601562e-01
2.565699815750122070e-01,-5.499217510223388672e-01,3.848339617252349854e-01,-2.716217339038848877e-01
5.432802438735961914e-01,-2.759463489055633545e-01,5.724037289619445801e-01,-1.390394270420074463e-01
3.235031068325042725e-01,4.005112648010253906e-01,7.280685752630233765e-02,7.560532093048095703e-01
5.896036028861999512e-01,9.066116064786911011e-02,3.255456089973449707e-01,-1.131169646978378296e-01
-5.348519608378410339e-02,3.006574511528015137e-01,5.842832326889038086e-01,4.071242213249206543e-01
2.797284722328186035e-01,8.829663693904876709e-02,5.384438633918762207e-01,1.454628556966781616e-01
-3.932480216026306152e-01,4.097603857517242432e-01,1.229539364576339722e-01,3.498187661170959473e-01
-1.414877325296401978e-01,7.092595100402832031e-02,-5.435771346092224121e-01,-3.549759089946746826e-01
3.545617163181304932e-01,-3.985181450843811035e-01,-3.792077898979187012e-01,7.130134105682373047e-02
-2.093810290098190308e-01,2.272301763296127319e-01,4.121309518814086914e-01,5.734506249427795410e-01
-2.965959534049034119e-02,6.221707463264465332e-01,3.346246778964996338e-01,-9.035634249448776245e-02
-5.253365039825439453e-01,-5.179476141929626465e-01,-2.157735079526901245e-01,-4.512605667114257812e-01
-7.923286557197570801e-01,-6.266891490668058395e-03,-8.354876190423965454e-02,3.284615278244018555e-01
-1.307747513055801392e-01,1.307311058044433594e-01,-2.352094203233718872e-01,4.376127421855926514e-01
-6.006088256835937500e-01,9.354361295700073242e-01,-4.290713071823120117e-01,1.366955339908599854e-01
-4.384871944785118103e-02,2.146658301353454590e-01,4.684034287929534912e-01,-7.141391634941101074e-01
5.534311011433601379e-02,-1.037866249680519104e-01,-2.910571992397308350e-01,-8.107945322990417480e-01
2.455856949090957642e-01,-1.992385983467102051e-01,1.371446102857589722e-01,-2.878578603267669678e-01
-2.852216660976409912e-01,-7.055060565471649170e-02,-8.810665607452392578e-01,-7.099434733390808105e-01
2.433625310659408569e-01,-2.273854315280914307e-01,-6.564134359359741211e-01,-6.143564581871032715e-01
-5.811471939086914062e-01,2.454414516687393188e-01,-2.799710035324096680e-01,1.849808245897293091e-01
-1.180657222867012024e-01,-3.195328116416931152e-01,5.058017000555992126e-02,6.793367266654968262e-01
6.647124886512756348e-01,4.376854300498962402e-01,-3.529743477702140808e-02,-3.032641112804412842e-01
2.126298993825912476e-01,-2.835921645164489746e-01,4.490260481834411621e-01,-7.958223670721054077e-02
-2.663488388061523438e-01,-2.168617248535156250e-01,3.732229769229888916e-01,2.526046335697174072e-01
-3.167635798454284668e-01,-7.672382593154907227e-01,-3.505262434482574463e-01,4.627341032028198242e-01
-1.900536268949508667e-01,-4.030665755271911621e-01,1.038324981927871704e-01,1.672327518463134766e-01
8.295641094446182251e-02,6.967769265174865723e-01,4.290642216801643372e-02,1.433945447206497192e-02
2.898192778229713440e-02,1.463772356510162354e-01,-6.098956465721130371e-01,3.350806832313537598e-01
1.587181389331817627e-01,-4.110449850559234619e-01,-4.866468906402587891e-01,3.186369836330413818e-01
-2.942348420619964600e-01,-1.211942508816719055e-01,-9.194504618644714355e-01,2.630891837179660797e-02
-6.808777153491973877e-02,5.553838796913623810e-03,-1.726927161216735840e-01,-6.128227710723876953e-01
3.433721959590911865e-01,3.367948234081268311e-01,9.122222065925598145e-01,-1.300227791070938110e-01
-4.084102511405944824e-01,-1.661621630191802979e-01,-7.244779467582702637e-01,3.308491706848144531e-01
6.620671153068542480e-01,-8.893705606460571289e-01,4.423619210720062256e-01,3.895877897739410400e-01
3.619246780872344971e-01,-2.467700541019439697e-01,-3.767930343747138977e-02,5.857867002487182617e-02
-5.651238560676574707e-01,4.185548424720764160e-01,-6.379541754722595215e-01,4.439251720905303955e-01
-3.239306211471557617e-01,2.355339936912059784e-03,1.027463898062705994e-01,4.971208274364471436e-01
-6.748095899820327759e-02,-2.459206283092498779e-01,-2.990893125534057617e-01,-3.814003244042396545e-02
-7.240421324968338013e-02,6.476779580116271973e-01,9.487601369619369507e-02,6.539897918701171875e-01
3.208503127098083496e-01,-3.725712001323699951e-01,-2.588831260800361633e-02,1.864222623407840729e-02
1.563629060983657837e-01,-4.892838597297668457e-01,6.817667484283447266e-01,2.627440094947814941e-01
-6.562473177909851074e-01,2.780903279781341553e-01,3.067537844181060791e-01,-3.284596204757690430e-01
4.547296762466430664e-01,-2.006620317697525024e-01,-2.510674595832824707e-01,-4.374739825725555420e-01
3.563625216484069824e-01,-2.936150729656219482e-01,8.035280704498291016e-01,-2.864072322845458984e-01
2.847639322280883789e-01,7.944638729095458984e-01,1.178475841879844666e-01,-3.565156757831573486e-01
3.456575870513916016e-01,4.904535114765167236e-01,3.628855049610137939e-01,1.885279566049575806e-01
-2.774458527565002441e-01,-3.232006430625915527e-01,-5.877416729927062988e-01,-2.973319590091705322e-01
1.584355905652046204e-02,-8.067093789577484131e-02,8.679073452949523926e-01,2.991321980953216553e-01
6.912543773651123047e-01,1.357695162296295166e-01,-4.310327470302581787e-01,-1.794562935829162598e-01
-5.369855090975761414e-02,-5.278449654579162598e-01,-8.900429308414459229e-02,2.916876077651977539e-01
4.933756962418556213e-02,4.987818300724029541e-01,3.905462920665740967e-01,7.998162508010864258e-02
-3.397459983825683594e-01,4.156344830989837646e-01,-5.285601615905761719e-01,6.827073097229003906e-01
-1.055105105042457581e-01,-4.999489188194274902e-01,-1.127852872014045715e-01,4.283022880554199219e-01
-1.901305764913558960e-01,-2.972552478313446045e-01,2.820728719234466553e-01,-7.619008421897888184e-01
1.938080936670303345e-01,-7.217617034912109375e-01,1.331109851598739624e-01,4.613415300846099854e-01
2.374232560396194458e-01,5.617448091506958008e-01,-2.596187889575958252e-01,-3.663307428359985352e-01
9.826126694679260254e-02,-4.551324844360351562e-01,3.119163513183593750e-01,-2.320498228073120117e-01
-3.879032731056213379e-01,5.011302828788757324e-01,-1.481277346611022949e-01,-3.943009972572326660e-01
7.309744954109191895e-01,-7.758668065071105957e-01,5.500034093856811523e-01,6.468958407640457153e-02
5.730335712432861328e-01,-4.864940345287322998e-01,1.205667778849601746e-01,-1.642868965864181519e-01
-9.937078505754470825e-02,3.304089009761810303e-01,-5.943373441696166992e-01,6.666334271430969238e-01
-4.365513920783996582e-01,-2.790332213044166565e-02,2.108677923679351807e-01,7.184371352195739746e-01
-1.838062852621078491e-01,1.222312673926353455e-01,1.143798157572746277e-01,4.934581816196441650e-01
4.178068041801452637e-01,-7.236004620790481567e-02,1.071920022368431091e-01,5.600147843360900879e-01
1.428425163030624390e-01,3.181971013545989990e-01,5.626400113105773926e-01,6.628077626228332520e-01
-4.454843234270811081e-03,4.015463963150978088e-02,-6.367742270231246948e-02,5.959900617599487305e-01
3.517504930496215820e-01,7.059326171875000000e-01,-1.764116436243057251e-01,-1.453775614500045776e-01
-5.126143693923950195e-01,-2.166653126478195190e-01,3.535524308681488037e-01,5.447261929512023926e-01
-3.898091912269592285e-01,4.263218045234680176e-01,-3.059302866458892822e-01,-7.773832082748413086e-01
-2.239001914858818054e-02,-1.991072297096252441e-01,-5.370851755142211914e-01,-3.314436972141265869e-01
-2.229882925748825073e-01,8.439766764640808105e-01,-3.758494555950164795e-01,-1.215929985046386719e-01
-7.315495610237121582e-01,1.049544364213943481e-01,8.579426258802413940e-02,-3.320784568786621094e-01
-3.600524663925170898e-01,6.364232860505580902e-03,5.790731310844421387e-01,4.163011312484741211e-01
