f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
0.23256311837369947,4.913012809220721,1.5102364921701563,0.5695607295651502,-0.7413405811227196,0.6072436156450073,0.6698272809934604,1.5933671317474907,1.421976327277248,0.6260122961229391,1.806568955214366,0.18825772306241667,0.7416906160183075
0.3989836683660758,4.766184312297661,1.418912011734725,0.6858614871679161,-0.8570145868509109,0.43252738554943965,0.6092726473124328,1.6981138010899206,1.4847488826696384,0.9155319020843445,1.7408041077965293,0.17023613288388098,1.054944759490657
0.06144842043088222,5.355512711726731,1.3310391442783425,0.7750408313592456,-0.8563956900874616,1.0898924463201982,0.453934763289761,2.4169441767484905,4.6544597737687665,1.433163500914743,1.5246391326619282,-1.3864188549079814,1.9399071612055812
0.18945231282821778,4.947967519156988,1.5272169681688585,0.5460126750661364,-0.9545622630282842,0.1968245672348559,0.5670813575984677,1.5056222558206611,1.8793863443901941,0.7826311349996281,1.8691856758010468,0.643175498381469,0.8750980748931639
0.50292866482118,4.627993901950969,1.2415725926132046,0.8945773250646246,-1.2327324552794832,1.1633634162998174,0.4499080985938812,2.7007126096952967,0.7320203378818808,1.9219264998302892,1.334159402844152,-1.698929092385673,2.5741746461173687
0.21154112848096007,4.898819972823857,1.0544664443454574,1.1251084056793696,-0.8560097441783021,1.3292520452476468,0.45434136148356624,2.949504799356977,1.4268344402846267,1.6009996313469796,1.2084004650938351,-2.3487821752931293,2.72492239962276
0.13853099430700766,5.073757309090054,1.4898574516337177,0.5853009033858763,-1.7019036217119514,1.0534206300817266,0.433964870298515,2.616007261108448,3.8084047800055707,1.6520769550942787,1.7452024424914518,-1.597649598402142,2.3359183950462956
0.14142792066800677,5.200527803977602,1.3708693072125584,0.7293944097679992,-0.9554035774162251,1.0329014426659753,0.5554186084015127,2.2085453192017424,6.455490218246762,0.9634195474065984,1.8180969652361,-1.2211404246655562,1.3538887650015519
0.3238127561506981,4.812555686550562,1.4875035150674214,0.6029066941887751,-1.0527585169938183,0.7046714080783727,0.5763599001309608,1.9173495409465684,11.162960765216061,1.0304103289974704,1.9313811304057642,-0.40519073821151524,1.188678347916174
0.004623774787825996,5.447387500704269,1.3323101221364981,0.7707639464421565,-1.7715816751827964,0.7208336117178177,0.41498364584110775,2.5531399997251882,2.132397799021514,1.6905263996841584,1.861055766856637,-1.5371443642981564,2.2958943440652275
0.3467565378321211,4.754121417451845,1.50919018685727,0.5801150769923097,-1.390778028452372,0.15227417251204106,0.47647991537436085,1.8250793127700804,14.612742739914689,1.411164834099487,1.9973036434824702,0.2123394241817882,1.4781967653839776
0.08975330888367339,5.145703142184053,1.4877809217845115,0.5834610355399771,-0.662837223328396,0.7590604702809408,0.6500605260000236,1.628476756597178,2.182901965106205,0.5307587500758659,1.826535517774652,0.017974922540967497,0.7130153860101381
0.1396035407990734,5.243222826629319,1.281678812019202,0.839836460959595,-0.8557659195988322,1.0225084572918746,0.5648638931811584,2.2229917490357085,2.0338362539004264,0.9058576313674718,1.6727787666474105,-1.2586731201414605,1.3754869561444898
0.2706402808217009,5.000948882841026,1.20683314531299,0.9348240518077489,-0.6591848499773523,0.6979315776982198,0.6332851336899356,1.985001547283252,19.99371596919169,0.7469072926602333,1.930679538278771,-0.6475994476001485,1.2319225757145953
0.2737022463350566,4.994332023142391,1.3665709735692189,0.7409837512649375,-1.403559690517393,1.0362341779245186,0.430845145520408,2.7604112946501034,0.5309523490345257,1.8131763302245973,1.345538091090566,-1.8531776142453777,2.5661575419350386
0.135085537317588,5.222610857988414,1.3537056833939505,0.7501988356868088,-1.1354879294949143,1.042073886388728,0.4472905228057427,2.623671952595394,0.9797043702208108,1.5685417882983956,1.371985054273197,-1.7690295475788056,2.2220855890504976
0.04795937823846376,4.632990397112637,1.760592024897127,0.2622840706400542,-0.6258498726223534,0.5529825910503953,0.7341935369515685,1.1550554163518518,5.146922560146921,0.30389459476367514,1.9581045774234451,1.2129501544106778,0.34423534270737727
0.006295911999080195,5.456439354053364,1.1909523328650604,0.9529756588027853,-0.6470948091742443,1.1970005228030085,0.598054108269299,2.3463470638680777,3.6137587276792686,0.6596304536994729,1.6730565143189389,-1.6974621197000452,1.3212325943571983
0.06682583020345213,4.589318316945404,1.7708829590908928,0.2543417100541166,-0.7966947863092183,0.9812843772172715,0.46190734575544923,1.6576261366995355,0.5989859984665095,1.3125582260268749,1.6015832590796681,0.657026929151397,1.3645774736681804
0.14806321826415633,4.819748355606981,1.6304168817794293,0.4230975273385806,-0.9467153874768067,0.9323226384188957,0.5683572666105333,1.815441466000736,0.8736521311939908,0.9062913648126925,1.7494994221973361,-0.19940106993549145,1.0450347514678993
0.03169221340824846,5.361978750439968,1.3834313110360155,0.7075096321839396,-0.5406147417385632,0.7775535367024964,0.662018349792359,1.6721906818213532,6.309165922539243,0.42693408075521144,1.8988068307752046,-0.13028168785101613,0.7155021712218945
0.28155464843039313,4.990312746249998,1.3500031390827987,0.7610988298335937,-0.7679744040102303,1.1051063711774838,0.49744770330766247,2.2435932229205866,1.3653493749944006,1.366380113228831,1.4323251057041841,-0.9843733304744965,1.7124029828798704
0.05714398746929006,5.33283643685902,1.1506137265799066,1.0052158776111935,-0.9843380437108239,1.1659494047030015,0.4867473233878638,2.5470323550410727,6.792657984893372,1.1975341491406188,1.7680080043153437,-1.7737228055471133,1.96063584564424
