f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
3.9600999999999997,1.1124529812177415,1.1253851169857807,0.9740272467558163,-0.98,0.9119287427022984,0.5956858047315711,2.399379545246027,-9.504261218927445,4.625778853836907,1.8520571976555398,0.23155254730030894,4.803478329480551
3.952175839903967,1.1328957395439634,1.1144545183548011,0.9845863400290603,-0.9988788788788787,1.0282378581587863,0.5510267224447537,2.548758588931925,-7.985199160416627,4.802320767440621,1.7593678929312484,-0.006873353947760896,5.0737705612266355
3.944259615872129,1.1531512334381815,1.1036305500386396,0.9951328289654787,-1.0175975975975975,0.6099802148249883,0.614890395865366,2.262620571288243,-8.525250737347532,4.525485175653826,1.9575348050052508,0.5407814920268829,4.73097231517136
3.93635132790448,1.1732110192243952,1.0929121680445264,1.0056648458821633,-1.036156156156156,0.9338456794966999,0.5806650384645907,2.4900689430474774,-7.16987565877309,4.661899585899805,1.8715402974413595,0.04283195688801489,4.98319341873641
3.928450976001027,1.193066742220687,1.0822983386320275,1.0161805261545178,-1.0545545545545547,1.0783824588954345,0.489050307684934,2.771561033021076,-5.930659807929929,5.095753876411998,1.6258695622434804,-0.31229385802776943,5.597356971191871
3.9205585601617625,1.2127101399279054,1.0717880382121145,1.0266780098178885,-1.0727927927927927,1.0976022732233468,0.48403332551584005,2.8118418550155937,-5.5438195016581675,5.118058861739544,1.622709953920463,-0.3828925273598845,5.682950443545251
3.912674080386693,1.2321330451719783,1.0613802532472285,1.0371554431583574,-1.090870870870871,0.3914107939366044,0.5645524448124181,2.2603198821569186,-7.950237068274158,4.642285725185267,1.9896755241030784,0.7222885885388081,4.976839549795601
3.904797536675815,1.2513273891986445,1.0510739801523301,1.0476109802900526,-1.1087887887887886,0.5664630794915548,0.5618445704311132,2.3771472132728233,-6.940589656029481,4.674362736542496,1.9754036522890668,0.4092868602066327,5.0873285303998
3.8969289290291282,1.2702852047194026,1.040868225196927,1.0580427847163725,-1.1265465465465465,0.2874519078805857,0.5308180302818325,2.2610639213782817,-8.579643125861367,4.7385008684734276,1.9946285888337212,0.8572429520006088,5.132191136099514
3.8890682574466364,1.2889986289075073,1.0307620044080652,1.0684490308725665,-1.144144144144144,0.9774975058381861,0.5390716522674778,2.66016640530352,-5.361081247379999,4.795210536785813,1.8994105874751577,-0.2372923644631383,5.410871227519912
3.8812155219283353,1.3074599063428747,1.02075434347428,1.0788279056471644,-1.1615815815815815,0.28653441114231226,0.5060095241758326,2.3113134684083754,-8.79988616382309,4.834261764798818,1.9935098371638662,0.8282120498467391,5.306318446367385
3.8733707224742258,1.3256613919047537,1.010844277650493,1.089177609879814,-1.1788588588588589,1.0397054472921183,0.5208680688524464,2.7439268952076463,-4.856298282330261,4.870343330672129,1.8902625220517097,-0.3682277700654735,5.604842705385708
3.865533859084309,1.343595553611083,1.0010308516638458,1.099496359833149,-1.195975975975976,1.2322316385985579,0.4925544618104228,2.9218877790893893,-4.175480985362122,5.015168176966517,1.788163411320929,-0.6597809327110661,5.910106660066034
3.857704931758585,1.361254975403448,0.9913131196204661,1.1097823886363816,-1.212932932932933,0.8189532316431786,0.5067962547142365,2.656052940798825,-5.121558303172352,4.91332846136595,1.9516883827508884,-0.09192843008236626,5.660698690100135
3.849883940497054,1.3786323598765748,0.9816901449131502,1.1200339476984031,-1.2297297297297296,1.2878133298078116,0.47532483303227374,3.0067707870211295,-3.7482867802534425,5.09874007294398,1.7686932296738012,-0.7680840279570361,6.13674137690037
3.842070885299714,1.3957205309513636,0.9721610001299572,1.1302493080882503,-1.2463663663663664,1.2580128784164,0.4780821081122484,2.98074165587186,-3.7568090855075043,5.07686123729555,1.8176876152565105,-0.724197972435781,6.126669017351732
3.834265766166566,1.4125124364904316,0.9627247669637048,1.1404267618808903,-1.262842842842843,0.4018866136933614,0.448949594543755,2.506131787588964,-7.836095113681638,5.138719006228499,1.9852972153504247,0.59494819284521,5.878107045880834
3.826468583097612,1.4290011508552016,0.9533805361223577,1.15056462346638,-1.2791591591591591,1.274199437902182,0.4661763268733978,3.0206081158257376,-3.511093527726499,5.135979024812213,1.831706940040245,-0.7539134571423238,6.291683876668144
3.818679336092849,1.4451798774035944,0.9441274072402999,1.1606612308205413,-1.2953153153153152,0.8917939900348313,0.46157464461728276,2.797806994438057,-4.369172811359722,5.1475834679456804,1.9485861245689198,-0.21945900205348495,6.150264188990676
3.8108980251522797,1.4610419509273957,0.9349644887904816,1.170714946735415,-1.3113113113113113,1.1553299571322477,0.45696226953754804,2.9671430490095103,-3.6077080206236243,5.185219756336673,1.8951420920347202,-0.5893209491968736,6.360900037235112
3.8031246502759015,1.476580840028396,0.925890897997433,1.180724160007852,-1.3271471471471472,0.9753807846357683,0.44617697770555376,2.8800616340794054,-3.964376632565985,5.244323936254936,1.9381062076652367,-0.33129278580041377,6.376368484135705
3.795359211463715,1.4917901494324541,0.9169057607511362,1.190687286584717,-1.342822822822823,1.4421377907561903,0.4273642183899619,3.232859380478857,-2.6741436673235355,5.357797607431515,1.7451422688787135,-0.988419332890386,6.885665467565504
3.7876017087157225,1.5066636222406178,0.9080082115217455,1.2006027706632971,-1.3583383383383383,1.2511990083248927,0.4335440839307572,3.0752787612699763,-3.132832928167664,5.328798187369198,1.8782247088440407,-0.6987753741095583,6.710320355745768
3.7798521420319204,1.5211951421165253,0.89919739327515,1.2104690857456208,-1.3736936936936939,0.8091381447947634,0.4112809184817441,2.844676353917454,-4.331906742760385,5.464207801964712,1.9590594408302642,-0.03596485875161104,6.653876253237209
3.7721105114123135,1.5353787354092636,0.8904724573893683,1.220284735645511,-1.3888888888888888,1.4073241953165254,0.4166743938118746,3.2128447555399315,-2.6219663705882397,5.433772119962653,1.8242216152183164,-0.8861799359998674,7.040711509186783
3.7643768168568967,1.5492085732109604,0.881832563571767,1.2300482554473238,-1.403923923923924,1.5413068545292394,0.3948714416734025,3.3959417698964587,-2.0535215245634273,5.563827423131699,1.6770821135302243,-1.1005982622633812,7.4696125814925365
3.7566510583656734,1.5626789733483635,0.8732768797770967,1.239758212415433,-1.4187987987987987,1.1366161077131987,0.40052697852512587,3.0663417403440807,-3.127259979585661,5.569671574822443,1.9172075028879672,-0.4762247852668548,7.073084860136098
3.7489332359386416,1.5757844023077254,0.8648045821263359,1.2494132068536605,-1.4335135135135137,1.0109539979210678,0.3873152725625939,3.01322304471229,-3.4240917804872497,5.673649827880215,1.9365237491839151,-0.2672441260965265,7.148848647747323
3.741223349575801,1.588519477092308,0.8564148548263348,1.259011872913957,-1.4480680680680678,1.3016075528937656,0.38923842289681027,3.1895420199553963,-2.619071105672239,5.657335121336012,1.8839223358477248,-0.662494538539177,7.372314444492169
3.733521399277155,1.6008789670118821,0.848106890090252,1.2685528793537697,-1.4624624624624625,1.575479204653763,0.3582614057239706,3.578058180089333,-1.4218545999720174,5.819132378221948,1.5480410640240463,-1.1565073500695509,8.222668792777592
3.7258273850426997,1.6128577954036196,0.8398798880587746,1.2780349302416565,-1.4766966966966968,1.5682026211997164,0.3493784293801635,3.6198845940343394,-1.278530690594211,5.885179813486797,1.5126774324896268,-1.1540605027595512,8.424335525942167
3.7181413068724387,1.624451041283771,0.8317330567221174,1.2874567656108196,-1.4907707707707707,1.6335271559504823,0.36634856632022256,3.4786530467670156,-1.6496664863045205,5.791602233041065,1.7315746292241885,-1.050692197030758,8.051634580044077
3.7104631647663684,1.6356539409296118,0.823665611842789,1.296817162060352,-1.504684684684685,1.65019582567318,0.3460754817893702,3.632835238295966,-1.1994250427918625,5.913246667904476,1.5654297848508927,-1.1476611685747815,8.544262814059978
3.7027929587244888,1.6464618893911256,0.8156767768791201,1.3061149333041155,-1.5184384384384382,1.688751378348678,0.34520396812913373,3.626567732995063,-1.1955050205178086,5.929075580149736,1.6059241309233587,-1.1311843505048893,8.575918839876032
3.6951306887468047,1.656870441931938,0.8077657829095468,1.3153489306672717,-1.532032032032032,1.400078291100789,0.3485798309713624,3.320773589936985,-2.095021271053563,6.034389736838402,1.8687795306444612,-0.6218912755761524,8.136827018879822
3.6874763548333114,1.6668753153990397,0.7999318685576388,1.3245180435306025,-1.5454654654654654,0.9151503262550825,0.3190960838732403,3.0733799434443294,-3.7229785054762954,6.366728560966245,1.9316478476954642,0.16337630091905864,8.137627023295341
3.679829956984012,1.676472389520886,0.7921742799178677,1.3336211997228782,-1.5587387387387386,1.7144368672629502,0.3377783386810026,3.576537145776739,-1.269211952362896,6.054608533167651,1.7263422854023118,-0.9913600824028986,8.693096680030738
3.6721914951989025,1.6856577081334703,0.784492270482108,1.3426573658616154,-1.571851851851852,1.6642087100505427,0.33327857789291526,3.5296479100279123,-1.3832885800684154,6.137714450282234,1.7770647278349918,-0.8752044458778223,8.716217317553872
3.6645609694779875,1.6944274803340056,0.7768851010668607,1.3516255476426897,-1.5848048048048047,1.444239114379711,0.32307076551305175,3.3901203584484008,-1.8279004856740213,6.321630291131363,1.8602535122883612,-0.5342807397608161,8.676492511091473
3.6569383798212627,1.702778081561891,0.7693520397411968,1.3605247900793547,-1.5975975975975976,1.2336392671478766,0.30839144168039284,3.2846780006230296,-2.318501080833825,6.531135650018605,1.8958429392473528,-0.18708392247405478,8.73899769813651
3.6493237262287304,1.7107060546066537,0.7618923617554088,1.3693541776913163,-1.6102302302302305,1.5405689812623535,0.3131607530866779,3.468253574309168,-1.5406589529013024,6.428525955140636,1.835623283016462,-0.5854433107843919,8.998043648136798
3.6417170087003927,1.7182081105426068,0.7545053494703673,1.3781128346446092,-1.6227027027027023,1.6356308483689648,0.3093469963513682,3.5390563858383954,-1.301058144070659,6.450308505348261,1.8051366745998516,-0.6727367699818706,9.19897950326833
3.634118227236245,1.7252811295899748,0.7471902922875744,1.3867999248430931,-1.6350150150150151,1.3567847618938322,0.29446906546934704,3.3831915484216912,-1.8868468867301116,6.7214667259411165,1.8729402597470257,-0.2390408356191027,9.19970398666012
3.6265273818362913,1.7319221619022958,0.7399464865799045,1.3954146519724846,-1.647167167167167,1.409095749168495,0.29041694298192827,3.42222564468933,-1.7233909597752075,6.775903543670379,1.862481351312015,-0.2699746511636041,9.362353159753365
3.6189444725005284,1.7381284282799063,0.7327732356230298,1.4039562594979078,-1.659159159159159,1.6644397567367304,0.29259423283228353,3.5844092114404287,-1.1301967589672066,6.676299363637353,1.7975243194321437,-0.580010546110899,9.638533226341277
3.6113694992289576,1.7438973208093909,0.7256698495275213,1.4124240306160187,-1.6709909909909912,1.8733911700643398,0.28502283560718245,3.870131941447111,-0.33175460851960503,6.516790446500112,1.548085250759839,-0.9102788294527265,10.323273554054254
3.603802462021582,1.7492264034288594,0.7186356451716193,1.420817288162834,-1.6826626626626626,1.8188128223706506,0.28444786458316745,3.7178054499452378,-0.7180311607216155,6.710124330298473,1.7245878668222645,-0.7016931704991753,10.081998262179528
3.5962433608783964,1.7541134124190005,0.7116699461346656,1.429135394478444,-1.6941741741741743,1.4459926306890956,0.2686538677731011,3.4833833339897966,-1.4982866443549983,7.125205434341832,1.8470806268574549,-0.13532595797948965,9.976074320742624
3.5886921957994042,1.7585562568198414,0.7047720826311936,1.4373777512298618,-1.7055255255255255,1.447859673433161,0.2632312068509819,3.494568794011559,-1.4598661681173053,7.221574658019807,1.843945258420503,-0.0895225277491459,10.132235908152188
3.5811489667846024,1.762553018773208,0.6979413914456666,1.4455437991933004,-1.7167167167167166,1.7196936238186278,0.266812965032697,3.665159091862284,-0.8362126747270942,7.065986934219666,1.7760096094826263,-0.4211161373507271,10.422753409836272
3.573613673833993,1.7661019537909068,0.6911772158678603,1.4536330179972232,-1.727747747747748,1.339897674345347,0.24825072564540543,3.4576249631713654,-1.687290176695174,7.525329767274069,1.8517218770533188,0.17227873324630238,10.42122565522961
